Unnamed: 0,id,title,rating,genre,year,has_reviews,poster_url
,ind_018126,DJ Wale Babu,7.6,"Action, Crime, Drama",2022,False,
,ind_018209,Jawanum Mullappoovum,6.6,Drama,2023,False,
,ind_018315,Sherni,6.8,"Action, Adventure, Drama",2021,False,
,ind_018367,Rafta Rafta,7.4,"Comedy, Romance",2023,False,
,ind_018417,Var Padharavo Saavdhan,5.5,"Drama, Family",2023,False,
,ind_018442,18 Pages,7.0,Romance,2022,False,
,ind_018467,The Married Woman,6.5,"Drama, Romance",2021,False,
,ind_018493,Batti Gul Meter Chalu,5.9,Drama,2018,False,
,ind_018519,A Gentleman,6.2,"Action, Comedy",2017,False,
,ind_018545,Jalebi Bai,7.4,Drama,2022,False,
,ind_018595,Cantt Road: The Beginning,7.2,Crime,2023,False,
,ind_018620,Ayalum Njanum Thammil...,8.0,"Drama, Romance, Thriller",2012,False,
,ind_018713,Chidiakhana,7.2,"Drama, Sport",2023,False,
,ind_018736,Aramudaitha Kombu,9.9,Drama,2023,False,
,ind_018759,Medium Spicy,7.0,Drama,2022,False,
,ind_018783,Mardaani,7.3,"Action, Crime, Drama",2014,False,
,ind_018807,Gangster,7.2,"Action, Crime, Drama",2006,False,
,ind_018831,OK Kanmani,7.4,"Drama, Musical, Romance",2015,False,
,ind_018904,Bhajarangi 2,6.5,"Action, Fantasy",2021,False,
,ind_018929,Vash,5.4,Horror,2023,False,
,ind_018980,Menaka,7.9,Thriller,2019,False,
,ind_019007,Ninnu Kori,7.5,"Comedy, Romance",2017,False,
,ind_019061,Aandavan Kattalai,8.1,Drama,2016,False,
,ind_019116,Amala,5.2,"Drama, Thriller",2021,False,
,ind_019144,Gaachi,6.9,Drama,2022,False,
,ind_019173,Virata Parvam,6.8,"Action, Drama, Romance",2022,False,
,ind_019203,Jersey Number 10,9.6,"Drama, Sport",2023,False,
,ind_019233,Vitthal Teedi,9.1,Drama,2021,False,
,ind_019321,Kochadaiiyaan,6.2,"Animation, Action, Adventure",2014,False,
,ind_019351,D3,5.6,Crime,2023,False,
,ind_019382,Mere Angane Main,6.6,Drama,2021,False,
,ind_019444,Masaba Masaba,6.7,"Comedy, Drama",2020,False,
,ind_019476,Kalira Atita,8.2,Drama,2021,False,
,ind_019509,Bestseller,6.1,"Drama, Thriller",2022,False,
,ind_019542,Google Kuttappan,6.2,"Comedy, Drama, Sci-Fi",2022,False,
,ind_019576,Naamkarann,6.8,"Action, Drama, Romance",2016,False,
,ind_019645,Moh,8.7,Romance,2022,False,
,ind_019680,Pathshala,8.8,Drama,2021,False,
,ind_019787,Sindoor Ki Keemat,7.1,Drama,2021,False,
,ind_019857,Lovefucked,5.8,"Drama, Romance",2018,False,
,ind_019892,Ashoka Vanamlo Arjuna Kalyanam,7.4,"Drama, Romance",2022,False,
,ind_019927,Judgementall Hai Kya,6.0,"Comedy, Drama, Mystery",2019,False,
,ind_019962,Dhahanam,6.4,Crime,2022,False,
,ind_019997,7th Day,6.9,"Mystery, Thriller",2014,False,
,ind_020067,Chitralahari,7.1,"Comedy, Drama, Romance",2019,False,
,ind_020102,Thackeray,5.4,"Biography, Drama",2019,False,
,ind_020173,Trust Issues,8.4,Drama,2023,False,
,ind_020210,Kobbari Matta,5.4,Comedy,2019,False,
,ind_020316,Rangoon,5.6,"Action, Drama, History",2017,False,
,ind_020351,Manasanamaha,8.5,"Short, Comedy, Romance",2022,False,
,ind_020419,Baar Baar Dekho,5.4,"Action, Comedy, Drama",2016,False,
,ind_020454,Hulchul,7.0,"Action, Comedy, Drama",2004,False,
,ind_020490,Seethamma Vaakitlo Sirimalle Chettu,7.5,"Comedy, Drama",2013,False,
,ind_020526,Not Out,8.8,Drama,2022,False,
,ind_020562,Villain,6.1,"Action, Crime, Thriller",2017,False,
,ind_020634,Ferrari Ki Sawaari,6.4,"Comedy, Drama, Family",2012,False,
,ind_020705,The Tenant,6.3,Drama,2021,False,
,ind_020741,M. Kumaran S/O Mahalakshmi,7.1,"Action, Drama, Sport",2004,False,
,ind_020813,Farzi Mushaira,8.2,Comedy,2022,False,
,ind_020883,Urvasivo Rakshasivo,5.8,"Drama, Romance",2022,False,
,ind_020918,Cash,6.6,"Comedy, Drama",2021,False,
,ind_020953,1962: The War in the Hills,6.0,"Action, Adventure, Drama",2021,False,
,ind_020989,Bhoot and Friends,5.4,"Animation, Action, Adventure",2010,False,
,ind_021061,Ungli,5.9,"Crime, Drama, Thriller",2014,False,
,ind_021097,Sohreyan Da Pind Aa Gaya,5.4,Drama,2022,False,
,ind_021168,Kumari,6.4,"Horror, Thriller",2022,False,
,ind_021204,Aum Mangalam Singlem,7.7,Romance,2022,False,
,ind_021274,Chakra,6.4,"Action, Crime, Thriller",2021,False,
,ind_021342,Daawat-e-Ishq,6.1,"Comedy, Drama, Romance",2014,False,
,ind_021377,Ab Tak Chhappan,7.8,"Crime, Drama",2004,False,
,ind_021412,Supercops V/S Supervillains,5.4,Crime,2012,False,
,ind_021447,Maari 2,5.6,"Action, Comedy",2018,False,
,ind_021516,North 24 Kaatham,7.6,"Adventure, Comedy, Drama",2013,False,
,ind_021618,Maayavan,7.2,"Action, Crime, Mystery",2017,False,
,ind_021684,Kudimahaan,6.7,Drama,2023,False,
,ind_021750,Indori Ishq,6.9,"Comedy, Drama, Romance",2021,False,
,ind_021784,Junoon-E-Ishq,7.6,Drama,2019,False,
,ind_021818,Sofi,6.9,Romance,2023,False,
,ind_021950,Ramanujan,7.2,"Biography, Drama, History",2014,False,
,ind_022017,Leader,8.0,Drama,2010,False,
,ind_022051,Main Viyah Nahi Karona Tere Naal,6.2,"Comedy, Drama, Romance",2022,False,
,ind_022085,Chingari,5.4,"Action, Thriller",2012,False,
,ind_022120,Sillu Karuppatti,8.0,"Drama, Romance",2019,False,
,ind_022155,Satthi Gaani Rendu Yekaralu,5.5,Comedy,2023,False,
,ind_022190,Hebbuli,6.7,"Action, Drama, Thriller",2017,False,
,ind_022225,Chhorii,6.8,"Drama, Horror, Thriller",2021,False,
,ind_022260,Gabbar Is Back,7.1,"Action, Crime, Drama",2015,False,
,ind_022295,Love in a Taxi,5.8,"Crime, Thriller",2023,False,
,ind_022365,Annayum Rasoolum,7.4,Romance,2013,False,
,ind_022435,Pishachini,7.4,Horror,2022,False,
,ind_022470,Ek Veer Ki Ardaas: Veera,7.7,Family,2012,False,
,ind_022506,Saaya,5.7,"Drama, Fantasy, Mystery",2003,False,
,ind_022542,Behen Hogi Teri,5.6,Comedy,2017,False,
,ind_022614,Chhello Divas,8.3,Comedy,2015,False,
,ind_022650,Panghrun,8.3,"Drama, Musical",2019,False,
,ind_022686,Kuttram 23,7.3,"Action, Crime, Thriller",2017,False,
,ind_022722,Orange,6.6,"Comedy, Drama, Romance",2010,False,
,ind_022759,Dujone,5.3,Romance,2009,False,
,ind_022796,Kuppathu Raja,5.0,"Comedy, Drama",2019,False,
,ind_022833,Kaashmora,5.6,"Action, Comedy, Fantasy",2016,False,
,ind_022907,Subramaniapuram,8.2,"Action, Drama, Thriller",2008,False,
,ind_022980,Bimbisara,6.9,"Action, Drama, Fantasy",2022,False,
,ind_023155,Writer Padmabhushan,7.6,"Comedy, Drama",2023,False,
,ind_023189,Manje Bistre,6.5,"Comedy, Drama",2017,False,
,ind_023224,Navra Mazha Navsacha,7.3,Comedy,2004,False,
,ind_023259,Rehna Hai Teri Palkon Ki Chhaon Mein,8.3,Family,2009,False,
,ind_023330,Something Something... Unnakum Ennakum,6.9,Romance,2006,False,
,ind_023435,Thank You,6.0,Drama,2022,False,
,ind_023470,Pushpaka Vimanam,6.3,"Comedy, Thriller",2021,False,
,ind_023602,Son Pari,6.8,"Drama, Family, Fantasy",2000,False,
,ind_023636,Sarkaru Vaari Paata,5.6,"Action, Drama",2022,False,
,ind_023670,Azhagiya Tamilmagan,5.0,"Action, Drama, Thriller",2007,False,
,ind_023704,The Dirty Picture,6.6,"Biography, Comedy, Drama",2011,False,
,ind_023739,Pathonpatham Noottandu,6.8,"Action, Drama, History",2022,False,
,ind_023807,Maamanithan,6.4,Drama,2022,False,
,ind_023841,Guppy,8.1,"Comedy, Drama",2016,False,
,ind_023875,Haasil,7.6,"Crime, Drama, Romance",2003,False,
,ind_023909,Andala Rakshasi,6.9,Romance,2012,False,
,ind_023943,Unstoppable with NBK,9.1,"Reality-TV, Talk-Show",2021,False,
,ind_023977,Being Cyrus,7.1,"Drama, Thriller",2005,False,
,ind_024011,Kaanekkaane,7.6,"Drama, Thriller",2021,False,
,ind_024045,Zombie Reddy,6.6,"Action, Comedy, Horror",2021,False,
,ind_024080,Vaseegara,6.6,"Comedy, Drama, Romance",2003,False,
,ind_024115,Anokhee,7.4,"Drama, Romance",2023,False,
,ind_024151,Shagird,7.0,"Action, Crime, Drama",2011,False,
,ind_024187,Namma Veettu Pillai,6.0,"Action, Comedy, Drama",2019,False,
,ind_024223,Kyon Ki...,5.5,"Drama, Romance",2005,False,
,ind_024259,Lokmanya Ek Yugpurush,8.3,History,2015,False,
,ind_024330,Right Yaaa Wrong,6.6,"Crime, Drama, Mystery",2010,False,
,ind_024400,Gangaa,6.8,Drama,2015,False,
,ind_024500,Shark Tank India,8.7,Reality-TV,2021,False,
,ind_024533,Tango Charlie,6.1,"Action, Adventure, Drama",2005,False,
,ind_024629,Blank,6.1,"Action, Thriller",2019,False,
,ind_024662,Billa,7.3,"Action, Crime, Thriller",2007,False,
,ind_024695,Valimai,6.1,"Action, Crime, Thriller",2022,False,
,ind_024729,Tadap,5.1,"Action, Drama, Romance",2021,False,
,ind_024764,Maya Bazaar - For Sale,6.9,"Comedy, Drama, Family",2023,False,
,ind_024800,Kumari 21F,5.1,Romance,2018,False,
,ind_024837,Desamuduru,6.1,"Action, Drama, Romance",2007,False,
,ind_024943,Chirodini Tumi Je Amar 2,7.5,Drama,2014,False,
,ind_024978,Chal Zindagi,8.2,"Adventure, Drama",2023,False,
,ind_025014,Comedy Nights with Kapil,8.0,"Comedy, Talk-Show",2013,False,
,ind_025085,The Clown,8.2,"Animation, Horror",2022,False,
,ind_025157,Niharika (In the Mist),8.6,Drama,2022,False,
,ind_025228,Peepli [Live],7.4,"Comedy, Drama",2010,False,
,ind_025265,Raghavendra Stores,6.3,"Comedy, Drama",2023,False,
,ind_025339,Humorously Yours,8.5,"Comedy, Drama, Romance",2016,False,
,ind_025411,Time Pass,7.5,"Comedy, Fantasy, Romance",2014,False,
,ind_025447,Kurukshetra,6.1,"Action, Crime, Drama",2000,False,
,ind_025483,Onaayum Aattukkuttiyum,8.1,"Action, Crime, Thriller",2013,False,
,ind_025555,Paltan,5.2,"Action, Drama, History",2018,False,
,ind_025625,CLASS of 2017,7.3,Drama,2017,False,
,ind_025756,"LSD: Love, Sex Aur Dhokha",7.2,"Comedy, Crime, Drama",2010,False,
,ind_025788,Chakravartin Ashoka Samrat,6.7,"Biography, History",2015,False,
,ind_025850,Ghar Sasur,9.0,Drama,2023,False,
,ind_025965,Taranath Tantrik,5.2,Horror,2019,False,
,ind_025994,Couple Goals Season 3,8.2,Comedy,2022,False,
,ind_026023,Bommai,7.0,"Drama, Romance, Thriller",2023,False,
,ind_026053,Madrasapattinam,7.9,"Drama, History, Romance",2010,False,
,ind_026083,Kee,5.2,"Action, Thriller",2019,False,
,ind_026114,Dr. Bezbarua 2,7.9,"Action, Thriller",2023,False,
,ind_026146,Sarkar Raj,6.7,"Action, Crime, Drama",2008,False,
,ind_026208,Meow,6.5,"Comedy, Drama",2021,False,
,ind_026240,Darna Zaroori Hai,5.4,Horror,2006,False,
,ind_026304,Dear Kavya,9.3,Romance,2022,False,
,ind_026336,Most Eligible Bachelor,6.2,"Drama, Romance",2021,False,
,ind_026368,Yevadu,5.8,"Action, Thriller",2014,False,
,ind_026459,Socha Na Tha,7.4,"Comedy, Drama, Romance",2005,False,
,ind_026489,Nikka Zaildar,7.4,"Comedy, Drama, Romance",2016,False,
,ind_026520,Bramhachari,6.3,Drama,2019,False,
,ind_026639,Dui Prithibi,6.5,"Drama, Romance",2010,False,
,ind_026697,Gudumba Shankar,5.8,"Action, Comedy, Drama",2004,False,
,ind_026755,Matsya Kaand,8.8,Thriller,2021,False,
,ind_026785,Carry on Jatta,8.3,Comedy,2012,False,
,ind_026815,Njan Prakashan,7.7,"Comedy, Drama",2018,False,
,ind_026905,Boomika,5.1,Horror,2021,False,
,ind_026936,Thambi,6.8,"Action, Thriller",2019,False,
,ind_026967,Ek Chalis Ki Last Local,7.3,"Adventure, Comedy, Crime",2007,False,
,ind_027029,Kaafir,8.2,"Drama, Thriller",2019,False,
,ind_027091,Boy,7.1,"Comedy, Drama",2019,False,
,ind_027123,Brindaavanam,7.1,"Action, Comedy, Drama",2010,False,
,ind_027155,The Verdict - State Vs Nanavati,7.1,Crime,2019,False,
,ind_027188,Kis Kisko Pyaar Karoon,5.7,"Comedy, Romance",2015,False,
,ind_027287,Vettaikaaran,5.1,"Action, Crime, Drama",2009,False,
,ind_027320,Game,5.2,"Action, Crime, Drama",2011,False,
,ind_027354,Sengalam,7.4,"Crime, Drama, Thriller",2023,False,
,ind_027388,Neelavelicham,6.1,"Drama, Horror, Romance",2023,False,
,ind_027423,Bharat Ane Nenu,7.5,"Action, Drama, Thriller",2018,False,
,ind_027459,Rowdy Rathore,5.8,"Action, Comedy, Crime",2012,False,
,ind_027496,Manikarnika: The Queen of Jhansi,6.4,"Action, Biography, Drama",2019,False,
,ind_027533,Satyavati,7.3,Crime,2016,False,
,ind_027605,Sexaholic,6.7,"Short, Thriller",2016,False,
,ind_027641,Premadesam,6.9,"Comedy, Drama",2023,False,
,ind_027677,Ekk Deewana Tha,6.1,"Drama, Romance",2012,False,
,ind_027713,Mombian,9.0,Romance,2021,False,
,ind_027749,Life Is Beautiful,6.4,"Drama, Romance",2012,False,
,ind_027821,Oru Kodai Murder Mystery,6.6,Mystery,2023,False,
,ind_027857,Dishoom,5.1,"Action, Adventure, Comedy",2016,False,
,ind_027894,Minus One,7.9,"Comedy, Drama, Romance",2019,False,
,ind_027931,Gunehgaar,6.4,Thriller,2022,False,
,ind_027968,Kaatru Veliyidai,5.8,"Action, Drama, Romance",2017,False,
,ind_028005,Jatt & Juliet,7.5,"Comedy, Romance",2012,False,
,ind_028080,Tripura,9.1,"Animation, Drama",2011,False,
,ind_028118,Mr. Majnu,6.1,Romance,2019,False,
,ind_028264,Roll No. 21,6.1,"Animation, Action, Adventure",2010,False,
,ind_028338,The X Factor India,5.5,"Music, Reality-TV",2011,False,
,ind_028376,Googly Gumm Hai,5.8,"Romance, Thriller",2021,False,
,ind_028414,Bolo Na Tumi Amar,5.1,Romance,2010,False,
,ind_028490,Bad Boy,8.1,"Comedy, Drama, Romance",2023,False,
,ind_028528,Pavitra Rishta,6.3,"Drama, Romance",2009,False,
,ind_028602,Mass,6.4,"Action, Drama",2004,False,
,ind_028676,Thinkalazhcha Nishchayam,7.7,"Comedy, Drama, Romance",2021,False,
,ind_028713,Vanam,6.1,"Horror, Thriller",2021,False,
,ind_028787,Driving Licence,7.2,"Action, Comedy, Drama",2019,False,
,ind_028895,Ti Saddhya Kay Karte,7.9,Romance,2017,False,
,ind_028965,Biriyani,5.7,"Action, Comedy, Thriller",2013,False,
,ind_029000,Ek Vivaah... Aisa Bhi,5.3,"Drama, Romance",2008,False,
,ind_029036,Main Aur Charles,6.1,"Action, Biography, Crime",2015,False,
,ind_029073,Do Dooni Chaar,7.5,"Comedy, Crime, Drama",2010,False,
,ind_029110,Yehh Jadu Hai Jinn Ka,6.6,"Drama, Fantasy, Romance",2019,False,
,ind_029147,Saheb Biwi Aur Gangster,7.1,"Action, Crime, Drama",2011,False,
,ind_029184,Gandhi Godse Ek Yudh,6.9,"Drama, History",2023,False,
,ind_029221,Adi,7.8,"Comedy, Drama, Family",2023,False,
,ind_029258,Enemy,6.1,"Action, Drama, Thriller",2021,False,
,ind_029295,Anakku Enthinte Keda,9.8,Drama,2023,False,
,ind_029332,Cobra,6.1,"Action, Crime, Thriller",2022,False,
,ind_029405,Jo and Jo,7.1,"Comedy, Drama",2022,False,
,ind_029442,Aruguru Pativratalu,7.7,Family,2004,False,
,ind_029514,Lovefully Yours Veda,8.2,"Drama, Romance, Thriller",2023,False,
,ind_029584,Shefeekkinte Santhosham,5.1,Drama,2022,False,
,ind_029620,Gabbar Singh,7.1,"Action, Comedy, Crime",2012,False,
,ind_029656,Maattrraan,6.1,"Action, Sci-Fi, Thriller",2012,False,
,ind_029912,Sampurna,7.2,Drama,2022,False,
,ind_029973,Hello June,7.0,"Family, Musical, Romance",2022,False,
,ind_030005,Ohm Shanthi Oshaana,7.7,"Comedy, Romance",2014,False,
,ind_030037,Odela Railway Station,5.3,"Action, Crime, Romance",2022,False,
,ind_030070,Metro Park,8.3,Comedy,2019,False,
,ind_030103,Ishq Express,7.8,Romance,2022,False,
,ind_030136,Nanban,7.7,"Comedy, Drama",2012,False,
,ind_030169,Chobbar,6.1,Action,2022,False,
,ind_030203,Guzaarish,7.4,"Drama, Romance",2010,False,
,ind_030269,Parmanu: The Story of Pokhran,7.6,"Action, Drama, History",2018,False,
,ind_030303,Agra,7.2,Drama,2023,False,
,ind_030337,Dhamaka,6.4,"Action, Comedy, Thriller",2022,False,
,ind_030405,Rajini Murugan,5.8,"Action, Comedy",2015,False,
,ind_030439,Figure Wali,7.5,"Short, Comedy",2022,False,
,ind_030473,Priyan Ottathilanu,6.9,Comedy,2022,False,
,ind_030573,Methagu,8.6,"Biography, History",2021,False,
,ind_030640,Vikramarkudu,7.7,Action,2006,False,
,ind_030674,Ottu,5.9,"Action, Thriller",2022,False,
,ind_030708,Ashuddhi,6.0,"Mystery, Thriller",2020,False,
,ind_030774,Ji Wife Ji,6.1,"Comedy, Drama, Romance",2023,False,
,ind_030807,Kurangu Bommai,7.9,"Crime, Drama, Thriller",2017,False,
,ind_030840,Trigger,5.8,"Action, Drama, Family",2022,False,
,ind_030873,Ramayya Vastavayya,5.1,"Action, Comedy, Drama",2013,False,
,ind_030906,Navya: Naye Dhadkan Naye Sawaal,7.5,"Drama, Romance",2011,False,
,ind_030939,Tere Bin Laden,7.2,"Comedy, Drama",2010,False,
,ind_031093,Race 2,5.3,"Action, Crime, Thriller",2013,False,
,ind_031124,Rocket Singh: Salesman of the Year,7.5,"Comedy, Drama",2009,False,
,ind_031155,Haraamkhor,6.4,"Drama, Romance",2015,False,
,ind_031187,Jayam,6.3,"Action, Drama, Romance",2002,False,
,ind_031219,Ramayan,7.5,History,2012,False,
,ind_031251,Umrao Jaan,5.4,"Drama, Romance",2006,False,
,ind_031283,Patiala Babes,7.2,Drama,2018,False,
,ind_031316,Hurdang,5.3,"Drama, Romance",2022,False,
,ind_031350,Sachin,8.5,"Documentary, Sport",2017,False,
,ind_031385,Fingertip,7.5,"Crime, Drama, Thriller",2019,False,
,ind_031421,Pankhirya Udi Udi,8.9,Romance,2022,False,
,ind_031458,Bypass Road,5.4,"Drama, Mystery, Thriller",2019,False,
,ind_031496,Saakini Daakini,6.0,"Action, Comedy",2022,False,
,ind_031535,Tinku Ki Suhaagraat,5.7,"Short, Comedy",2021,False,
,ind_031574,Powder,8.6,"Crime, Thriller",2010,False,
,ind_031614,Untouchables,8.0,Drama,2018,False,
,ind_031654,Irada,6.3,"Drama, Mystery, Thriller",2017,False,
,ind_031694,Fixerr,5.3,Drama,2019,False,
,ind_031734,Lily,9.4,Drama,2023,False,
,ind_031774,Rathnan Prapancha,8.4,"Comedy, Drama, Family",2021,False,
,ind_031814,Yamadonga,7.2,"Action, Comedy, Fantasy",2007,False,
,ind_031854,Corona Papers,6.6,"Action, Drama, Thriller",2023,False,
,ind_031894,Dabangg,6.2,"Action, Comedy, Crime",2010,False,
,ind_031934,Shoorveer,7.1,"Action, Drama",2022,False,
,ind_031975,Sufiyum Sujatayum,5.5,"Drama, Musical, Romance",2020,False,
,ind_032055,Dus,5.5,"Action, Crime, Drama",2005,False,
,ind_032095,Ippudu Kaaka Inkeppudu,5.7,"Drama, Romance",2021,False,
,ind_032136,Action Hero Biju,7.6,"Action, Comedy, Thriller",2016,False,
,ind_032216,Madurey,5.0,Action,2004,False,
,ind_032256,Raja Natwarlal,6.2,"Crime, Thriller",2014,False,
,ind_032297,Mumbai Pune Mumbai,8.0,"Drama, Romance",2010,False,
,ind_032339,Chitrakut,7.0,Drama,2022,False,
,ind_032539,Love Birds,5.3,"Drama, Romance",2023,False,
,ind_032617,Pandya Store,5.1,Drama,2021,False,
,ind_032656,Mitthye Premer Gaan,8.2,"Music, Romance",2023,False,
,ind_032873,Nayattu,8.1,"Crime, Thriller",2021,False,
,ind_032910,Maheshinte Prathikaaram,8.3,"Comedy, Drama, Thriller",2016,False,
,ind_032948,Beyhadh,7.2,"Drama, Romance, Thriller",2016,False,
,ind_033022,Fire in the Mountains,6.5,Drama,2021,False,
,ind_033165,Dhammu,5.0,"Action, Drama",2012,False,
,ind_033200,Hun Iqbal,7.5,Thriller,2023,False,
,ind_033235,Challenge,5.8,"Action, Comedy, Drama",2009,False,
,ind_033270,Ninagagi,8.3,Drama,2002,False,
,ind_033305,Thinkistan,8.1,Drama,2019,False,
,ind_033340,Anandi Gopal,8.7,Biography,2019,False,
,ind_033408,Sinam,5.2,"Action, Crime, Drama",2022,False,
,ind_033442,Ittu Si Baat,7.7,Drama,2022,False,
,ind_033476,Maine Pyaar Kyun Kiya,5.6,"Comedy, Drama, Romance",2005,False,
,ind_033542,Bhoomi,5.3,"Action, Crime, Drama",2017,False,
,ind_033575,Aanandam,7.2,"Adventure, Comedy, Drama",2016,False,
,ind_033608,Savdhaan India,5.7,Crime,2012,False,
,ind_033641,Hanuman,7.9,Animation,2005,False,
,ind_033705,Bichhoo,5.0,"Action, Crime, Drama",2000,False,
,ind_033796,Puraani Havveli Ka Rahasya,7.3,Horror,2023,False,
,ind_033827,Hunt,5.5,"Action, Crime, Thriller",2023,False,
,ind_033858,Rehnaa Hai Terre Dil Mein,7.6,"Comedy, Drama, Musical",2001,False,
,ind_033889,Bheemla Nayak,6.3,"Action, Drama, Thriller",2022,False,
,ind_033920,Varathan,7.5,"Action, Drama, Thriller",2018,False,
,ind_033952,De Dana Dan,5.7,"Action, Comedy, Crime",2009,False,
,ind_033984,Paava Kadhaigal,8.0,Drama,2020,False,
,ind_034016,Haathi Mere Saathi,6.3,"Action, Drama",2021,False,
,ind_034048,Anger Tales,5.3,Family,2023,False,
,ind_034080,Thattathin Marayathu,7.5,"Drama, Romance",2012,False,
,ind_034145,Akhada,8.7,"Drama, Sport",2022,False,
,ind_034212,Hero of Nation Chandra Shekhar Azad,9.2,Biography,2022,False,
